id,0-4_rate,10-14_rate,15-19_rate,20-24_rate,25-29_rate,30-34_rate,35-39_rate,40-44_rate,45-49_rate,5-9_rate,50-54_rate,55-59_rate,60-64_rate,65-69_rate,70-74_rate,75-79_rate,80-84_rate,85+_rate,ASIAN_FEMALE_rate,ASIAN_MALE_rate,Amish,Area in square miles - Land area,Area in square miles - Total area,Area in square miles - Water area,BLACK_FEMALE_rate,BLACK_MALE_rate,BLACK_rate,Buddhist,Catholic,Christian Generic,Deep_Pov_All,Deep_Pov_Children,Democrat,Density per square mile of land area - Housing units,Density per square mile of land area - Population,Eastern Orthodox,HAWAIIAN_PACIFIC_FEMALE_rate,HAWAIIAN_PACIFIC_MALE_rate,HAWAIIAN_PACIFIC_rate,Hindu,Housing units,Jewish,MULTI_FEMALE_rate,MULTI_MALE_rate,MULTI_rate,Mainline Christian,MedHHInc2014,Mormon,Muslim,NATIVE_AMERICAN_FEMALE_rate,NATIVE_AMERICAN_MALE_rate,NATIVE_AMERICAN_rate,Non-Catholic Christian,Other,Other Christian,Other Misc,POP_ESTIMATE_2015,Pentecostal Charismatic,PerCapitaInc,"Percent of adults completing some college or associate's degree, 2010-2014","Percent of adults completing some college or associate's degree, 2011-2015","Percent of adults with a bachelor's degree or higher, 2010-2014","Percent of adults with a bachelor's degree or higher, 2011-2015","Percent of adults with a high school diploma only, 2010-2014","Percent of adults with a high school diploma only, 2011-2015","Percent of adults with less than a high school diploma, 2010-2014","Percent of adults with less than a high school diploma, 2011-2015",Population,PovertyAllAgesPct2014,PovertyUnder18Pct2014,Protestant Denomination,TOT_FEMALE_rate,TOT_MALE_rate,Unemployment_rate_2015,WHITE_FEMALE_rate,WHITE_MALE_rate,WHITE_rate,Zoroastrian,age_total_pop,voter_turnout_rate,votes
47031,0.060522873,0.067781933,0.06487094,0.06133353,0.059564825,0.058606776,0.058606776,0.061683586,0.064005011,0.067781933,0.074396153,0.068942646,0.060283361,0.056230079,0.041693535,0.032334138,0.022164084,0.018202922,0.006208891,0.005269267,0,428.96,434.55,5.6,0.018000258,0.020247987,0,0,47,480,9.327362805,14.20029895,0,54.6,123.1,0,0.000331632,0.000294784,0,0,23434,0,0.009875269,0.010133206,0,189,45235,13,0,0.001989793,0.002081913,0,232,16,15,28,54277,16,21123,26.16264542,0,18.23305661,0,38.79556876,0,16.80872921,0,0,16.8,25.6,2,0.511063618,0.488936382,5.6,0.474657774,0.450909225,0,0,54277,0.366545682,0
47033,0.055612629,0.068214506,0.067529621,0.056639956,0.057324841,0.061502637,0.056982398,0.060406821,0.060338333,0.068214506,0.076090679,0.067735087,0.062187521,0.054653791,0.044585987,0.031778645,0.022327238,0.023217588,0.001917677,0.001712211,0,265.53,265.74,0.2,0.072186837,0.066570783,0,0,0,706,5.176520034,7.22400233,0,24.2,54.9,0,0,0.000205465,0,0,6425,0,0.011506061,0.009314431,0,202,37853,0,0,0.002534073,0.002739538,0,407,0,44,10,14601,40,19270,23.48423606,0,11.96443007,0,41.40056589,0,23.15076799,0,0,19,26.2,0,0.522840901,0.477159099,6.6,0.434696254,0.39661667,0,0,14601,0.368878844,0
47035,0.048480997,0.048601212,0.049923578,0.049700321,0.049425544,0.045475622,0.044221951,0.050919645,0.056638445,0.048601212,0.066015216,0.071356197,0.075014168,0.092273609,0.080149067,0.056947569,0.03647667,0.027992924,0.00408731,0.002043655,3,681.03,684.82,3.79,0.003245805,0.003949922,0,0,90,412,7.214514408,12.49757046,0,41.3,82.3,0,0.000326298,0.000755637,0,0,28151,28,0.005409676,0.005340981,0,128,40839,10,0,0.002129523,0.002198217,0,198,39,6,43,58229,26,21674,25.88711375,0,17.82180534,0,39.19908306,0,17.09199785,0,0,16.6,29.2,6,0.51285442,0.48714558,7.2,0.497655807,0.472857167,0,0,58229,0.451630631,0
47037,0.06972863,0.061640415,0.055966439,0.076242213,0.102726661,0.090925026,0.073231412,0.06462323,0.06012765,0.061640415,0.063602445,0.061999826,0.053770204,0.040554494,0.025634529,0.018344678,0.013284941,0.014609163,0.018266609,0.016955644,0,504.03,525.94,21.91,0.150680008,0.129642696,0,1,109,495,8.472988463,14.04368504,1,563.4,1243.3,1,0.00058036,0.000665794,0,4,283978,2,0.012277412,0.011589523,0,173,48195,8,8,0.002246317,0.002461374,0,201,27,18,68,678889,33,28971,25.78223724,0,36.47395747,0,24.1635075,0,13.58029779,0,0,19.9,31.5,11,0.518641486,0.481358514,4.5,0.33459078,0.320043483,0,0,678889,0.362649859,0
47039,0.05626072,0.055145798,0.052401372,0.051114923,0.050686106,0.049828473,0.054802744,0.056089194,0.061578045,0.055145798,0.070068611,0.077272727,0.073670669,0.068610635,0.062349914,0.039536878,0.029845626,0.028301887,0.002830189,0.003773585,0,333.84,344.88,11.04,0.01535163,0.015608919,0,0,14,551,9.712387446,16.36966432,0,20.6,35.2,0,0.000171527,0.00102916,0,0,6873,0,0.004888508,0.007118353,0,153,37417,0,0,0.001286449,0.001629503,0,356,0,0,3,11660,33,23760,23.4017317,0,13.33175187,0,43.22144467,0,20.04507176,0,0,19.9,27.7,4,0.507632933,0.492367067,8.1,0.483104631,0.463207547,0,0,11660,0.392538593,0
47041,0.057501825,0.062141591,0.059378584,0.056198519,0.060421228,0.059534981,0.056719842,0.063914086,0.065738713,0.062141591,0.075695965,0.071629653,0.068136795,0.064852466,0.047961631,0.031122928,0.018923991,0.01819414,0.002345949,0.001772495,0,304.35,328.99,24.64,0.010061516,0.011521218,0,0,96,472,4.634303512,3.185023098,0,30.9,61.5,0,5.21E-05,5.21E-05,0,0,9405,0,0.006777187,0.007767699,0,128,38595,0,0,0.001459702,0.001928892,0,305,0,0,8,19182,30,22451,20.25738077,0,13.83043149,0,43.0658592,0,22.84632854,0,0,20.1,29.4,0,0.503232197,0.496767803,7,0.482535711,0.473725368,0,0,19182,0.361797519,0
47043,0.059918038,0.063957892,0.062889661,0.060112261,0.061452405,0.062326412,0.061044536,0.065608794,0.069998252,0.063957892,0.076135724,0.072426049,0.061549517,0.052498689,0.039369161,0.027560355,0.018334725,0.016062307,0.003554295,0.002757978,2,489.9,491.32,1.42,0.021384039,0.023345699,0,0,32,388,6.771981634,9.477918378,0,42.5,101.4,0,0.000194224,0.00033018,0,0,20820,0,0.009322742,0.009011984,0,166,45914,16,0,0.002175306,0.002544332,0,173,16,0,24,51487,19,22191,26.34134786,0,13.48750444,0,44.47471278,0,15.69643492,0,0,14.3,21.1,3,0.508691514,0.491308486,5.6,0.472060909,0.453318313,0,0,51487,0.361625265,0
47045,0.0642335,0.065896076,0.064972422,0.061937561,0.060776397,0.056817882,0.0589027,0.061963951,0.066159977,0.065896076,0.072546381,0.068323965,0.059615232,0.058005436,0.040957433,0.030375003,0.020399546,0.01876336,0.003984905,0.003034861,0,512.33,526.53,14.2,0.077956351,0.069194838,0,0,41,536,5.941148249,8.934220574,0,32.6,74.8,0,0.000211121,0.000184731,0,0,16703,0,0.00802259,0.007230887,0,174,43425,6,0,0.001768137,0.001768137,0,287,6,7,25,37893,39,22925,24.27946575,0,19.91330157,0,40.22885261,0,15.57838007,0,0,19.6,28.4,2,0.51737788,0.48262212,7.3,0.425434777,0.401208667,0,0,37893,0.350724408,0
47047,0.05231712,0.055432146,0.056785395,0.051857526,0.052802247,0.055508745,0.055202349,0.06099834,0.064368697,0.055432146,0.079177837,0.084922763,0.077313928,0.071313673,0.049738287,0.034954679,0.020732797,0.018383761,0.003549087,0.002834163,3,704.79,706.24,1.45,0.14512958,0.131826886,0,0,46,317,4.334284293,5.472038485,0,22.2,54.5,0,0.000178731,0.000153198,0,0,15669,0,0.004800204,0.004315077,0,105,56573,9,0,0.001736244,0.001685178,0,171,11,1,13,39165,24,28946,28.45679012,0,22.69426289,0,36.03848947,0,12.81045752,0,0,14.7,21.2,0,0.506804545,0.493195455,6.4,0.351410698,0.352380952,0,0,39165,0.492940125,0
47049,0.049840933,0.056705922,0.066082491,0.052352514,0.048278172,0.050175811,0.050957191,0.063068594,0.069933583,0.056705922,0.072780041,0.073003293,0.075905565,0.072221912,0.05821287,0.036557459,0.020315901,0.017915946,0.001841826,0.001395323,0,498.61,498.93,0.32,0.002176704,0.002567394,0,0,8,322,8.396428975,10.41137633,0,18,36,0,0.000111626,0.000111626,0,0,8961,0,0.005134788,0.003906904,0,82,30299,19,0,0.001786013,0.002009265,0,151,19,0,42,17917,42,16283,18.40393463,0,10.24908774,0,43.15405363,0,28.192924,0,0,28.1,37.7,3,0.511246302,0.488753698,7.4,0.500195345,0.478763186,0,0,17917,0.408048222,0
47051,0.048589833,0.052739511,0.075176723,0.078337234,0.051123067,0.048348573,0.054862602,0.062124539,0.057540592,0.052739511,0.070906415,0.07184733,0.069434727,0.062775942,0.05073705,0.035248136,0.025645975,0.019976356,0.005452484,0.003136384,2,554.54,575.74,21.19,0.026128495,0.025091076,0,0,38,475,7.329157468,12.00139147,0,33.7,74,0,0.000434269,0.000313638,0,0,18697,0,0.007889213,0.009336775,0,200,43851,0,0,0.002171343,0.001881831,0,233,0,0,18,41449,18,23099,25.23653632,0,18.68906717,0,36.98600568,0,19.08839083,0,0,16.5,23.8,2,0.512412845,0.487587155,5.3,0.470337041,0.447827451,0,0,41449,0.394774301,0
47053,0.064211826,0.066276645,0.064252313,0.056701553,0.056296686,0.059758295,0.061134841,0.06289601,0.060568028,0.066276645,0.070952853,0.067896111,0.060669244,0.055122573,0.042247819,0.032126156,0.023522743,0.025081479,0.001740926,0.001538493,3,602.74,603.65,0.91,0.099435211,0.083908581,0,0,21,669,7.12654086,10.98023064,0,36.5,82.4,0,0.00012146,4.05E-05,0,0,21999,0,0.006781514,0.00688273,0,201,37498,4,0,0.001275329,0.001477763,0,416,4,4,15,49399,26,20189,29.21572125,0,15.42989654,0,39.28528957,0,16.06909264,0,0,19.5,27,0,0.523026782,0.476973218,7.6,0.413672342,0.383125164,0,0,49399,0.39442094,0
47055,0.054066192,0.058108201,0.061355628,0.06073378,0.055931735,0.053513439,0.051336972,0.060457403,0.064568507,0.058108201,0.078041871,0.078318248,0.070648794,0.063290265,0.05030056,0.034581635,0.023422925,0.021937401,0.00272922,0.002901955,3,610.93,611.17,0.25,0.054204381,0.051647896,0,0,27,653,6.457310396,7.931090525,0,22.7,48.3,0,0.00024183,0.00024183,0,0,13844,0,0.011607821,0.011020521,0,252,41326,0,0,0.001934637,0.001796449,0,356,0,0,12,28946,22,20182,23.34620717,0,14.62665874,0,42.39948505,0,19.62764904,0,0,16.9,25.4,5,0.514924342,0.485075658,5.1,0.444206453,0.417467008,0,0,28946,0.384163615,0
47057,0.049023899,0.058128338,0.05917885,0.055852228,0.053357262,0.04906767,0.056377484,0.066838834,0.077037556,0.058128338,0.077256413,0.074061105,0.07064694,0.070384312,0.052044122,0.03401033,0.020091044,0.014794712,0.001444454,0.000525256,0,280.6,302.46,21.86,0.003808106,0.004464677,0,0,0,527,6.861827741,12.15481172,0,38.8,80.7,0,0.000262628,0.000218857,0,0,10894,0,0.005208789,0.00555896,0,33,35704,0,0,0.001225597,0.002101024,0,481,0,0,6,22846,6,18475,21.69361333,0,11.08839745,0,44.57659667,0,22.64139255,0,0,21.9,31.4,0,0.497023549,0.502976451,6.8,0.485073974,0.490107677,0,0,22846,0.349514138,0
47059,0.047098279,0.055293088,0.061373578,0.059157189,0.052857976,0.051910178,0.056197142,0.065121027,0.068810149,0.055293088,0.074701079,0.074744824,0.069291339,0.069714202,0.052843395,0.037955672,0.024730242,0.019378828,0.003003791,0.002653835,2,622.16,624.12,1.95,0.009915427,0.012890055,0,0,31,465,7.66293279,12.80745161,0,51.5,110.6,0,0.000364538,0.000568679,0,0,32025,0,0.006532517,0.005191018,0,168,36740,4,0,0.002128901,0.001312336,0,207,4,9,20,68580,43,19998,23.67845238,0,15.49457066,0,41.2731846,0,19.55379236,0,0,17.7,24.9,13,0.509536308,0.490463692,6.6,0.487591134,0.467847769,0,0,68580,0.342534267,0
47061,0.055055427,0.057361803,0.059742579,0.0577338,0.055427424,0.051186668,0.057882598,0.063090544,0.061602559,0.057361803,0.069488877,0.072836842,0.062941745,0.068447288,0.059296183,0.041142772,0.023584555,0.018525407,0.001636783,0.00096719,0,360.53,361.12,0.59,0.003645562,0.003571163,0,0,0,287,10.05649718,15.40034072,0,17.7,38,0,7.44E-05,0,0,0,6397,0,0.006398333,0.005059147,0,112,28086,27,0,0.003794361,0.002975969,0,119,28,0,11,13441,31,15581,17.74823256,0,9.686609687,0,43.65305476,0,28.91210299,0,0,26.1,37.2,13,0.50576594,0.49423406,7.9,0.490216502,0.481660591,0,0,13441,0.353396325,0
47063,0.060629002,0.064792909,0.060849815,0.060313555,0.05596038,0.057789975,0.061307214,0.067158765,0.0679947,0.064792909,0.070628687,0.067348033,0.058105423,0.059840384,0.045361345,0.033327024,0.022349453,0.018453677,0.004684395,0.004589761,0,161.18,175.8,14.62,0.022522949,0.023847828,0,0,62,620,8.569118836,13.53320841,0,167.3,388,0,0.000772846,0.001182928,0,0,26963,0,0.009810416,0.008343585,0,100,37410,15,0,0.003864231,0.004589761,0,439,16,6,32,63402,32,20675,23.53878484,0,16.10511974,0,40.98561301,0,19.37048241,0,0,23.4,33.7,4,0.510252043,0.489747957,6.3,0.468597205,0.447194095,0,0,63402,0.324579666,0
47065,0.058913069,0.059777237,0.059548487,0.067374004,0.073214195,0.066004326,0.062220063,0.062911962,0.063860852,0.059777237,0.068896181,0.070740304,0.065032844,0.055778344,0.037992307,0.027088546,0.020813447,0.021991087,0.010965891,0.0108614,0,542.43,575.88,33.45,0.106329321,0.091590464,0,0,76,545,6.888914062,10.81657821,0,278.6,620.3,0,0.000765325,0.000900881,0,0,151107,3,0.008110749,0.008494823,0,164,48380,5,6,0.002451299,0.002956809,0,247,18,6,53,354098,45,27464,31.61186057,0,28.07453573,0,27.31668826,0,12.99691544,0,0,15.9,22,31,0.51746974,0.48253026,5.5,0.388847155,0.367725884,0,0,354098,0.398443369,0
47067,0.052343274,0.06025563,0.052951917,0.05812538,0.05584297,0.057212416,0.057212416,0.061625076,0.06253804,0.06025563,0.071211199,0.082014607,0.076688984,0.067255021,0.047626293,0.033171029,0.02465003,0.017650639,0.000760803,0.001521607,0,222.34,223.49,1.15,0.00228241,0.00228241,0,0,1,852,9.966319657,14.81218994,0,16.3,30.7,0,0.000152161,0.000152161,0,0,3624,0,0.007455873,0.00669507,0,23,27323,0,0,0.002586732,0.001217285,0,821,0,0,0,6572,1,15464,22.70551509,0,10.09365245,0,43.45473465,0,23.74609781,0,0,29.5,42.8,0,0.505629945,0.494370055,10,0.492391966,0.482501522,0,0,6572,0.339166159,0
47069,0.049363986,0.055276773,0.056171471,0.068852842,0.07379313,0.070408838,0.068074843,0.061306259,0.066791146,0.055276773,0.073248532,0.067763644,0.063212355,0.057921967,0.043217801,0.029252733,0.020616953,0.017038161,0.003267592,0.003773291,0,667.77,670.38,2.61,0.183840977,0.234527561,0,0,9,571,10.03591985,13.43255814,0,16.2,40.8,0,0,0,0,0,10851,0,0.006340685,0.005212588,0,114,35321,0,0,0.001322597,0.001439297,0,432,0,0,17,25707,7,14954,22.56957478,0,9.217652421,0,44.36699019,0,23.84578262,0,0,25.3,32.6,0,0.454778854,0.545221146,7.8,0.260007002,0.300268409,0,0,25707,0.359512973,0
47071,0.052880882,0.05602578,0.058394161,0.055404566,0.051599627,0.049425377,0.054783351,0.060024849,0.066586426,0.05602578,0.072759745,0.074312781,0.071827924,0.072682093,0.052880882,0.038554123,0.028226433,0.023140239,0.003144898,0.002640162,0,577.32,596.29,18.98,0.01867526,0.017626961,0,0,38,552,8.29023664,11.86976744,0,24.2,45.1,0,0.000232955,7.77E-05,0,0,13946,0,0.007920485,0.007260444,0,172,36285,0,0,0.002018947,0.002446032,0,319,0,0,12,25756,39,20949,22.81577092,0,12.44102175,0,43.75508433,0,20.988123,0,0,21.7,30.3,9,0.514559714,0.485440286,7.4,0.482567169,0.455389036,0,0,25756,0.386278925,0
47073,0.049087142,0.056843336,0.058596448,0.056807919,0.054488144,0.051902747,0.053496485,0.068017212,0.071434896,0.056843336,0.075065078,0.073630713,0.071399479,0.068424501,0.052894406,0.036230986,0.022029006,0.018558198,0.002904145,0.001983319,0,486.98,499.6,12.62,0.007384321,0.008216607,0,0,5,547,7.804930371,12.66644474,0,55.2,116.7,0,0.000123957,8.85E-05,0,0,26870,0,0.00621558,0.005436419,0,76,39506,4,0,0.001646863,0.001505197,0,435,4,5,20,56471,8,21259,24.92923474,0,13.03818841,0,43.30833789,0,18.72423896,0,0,19.6,27.6,1,0.508367126,0.491632874,6.5,0.49009226,0.474402791,0,0,56471,0.366453578,0
47075,0.058314376,0.064695112,0.064528658,0.064417689,0.052710426,0.055318205,0.059590523,0.05526272,0.063418965,0.064695112,0.072518449,0.078510792,0.075015258,0.057593076,0.039616046,0.028130722,0.019752538,0.021694501,0.001442601,0.001054209,0,533.11,534.06,0.95,0.274482606,0.224324474,0,0,24,552,7.176295644,11.31231835,1,15.6,35.2,0,0,0.000110969,0,0,8315,1,0.004938135,0.00405038,0,157,35470,0,0,0.001720024,0.001941963,0,315,3,0,36,18023,44,18998,22.75778407,0,12.37363526,0,42.67691063,0,22.19167004,0,0,24.7,34.5,0,0.5345392,0.4654608,8.6,0.251955834,0.233978805,0,0,18023,0.37862731,0
47077,0.058432982,0.06671426,0.062645012,0.057362127,0.058254507,0.059646618,0.063608781,0.06332322,0.065964662,0.06671426,0.075995003,0.067356773,0.063501696,0.060538997,0.044333393,0.029805461,0.020024987,0.017026593,0.002248795,0.001392111,0,520.07,525.88,5.81,0.04037123,0.04037123,0,0,10,464,8.714446584,15.3257877,0,24.6,53.4,0,7.14E-05,0.000107085,0,0,12776,0,0.008995181,0.009423523,0,125,39303,0,0,0.001463502,0.001463502,0,316,0,5,10,28015,7,19847,26.84196687,0,13.2158822,0,41.15172232,0,18.79042861,0,0,19.1,27.4,0,0.513510619,0.486489381,8.2,0.460360521,0.433731929,0,0,28015,0.363091201,0
47079,0.050237969,0.060130028,0.057268174,0.050735683,0.052539895,0.051637789,0.054748499,0.057268174,0.062805238,0.060130028,0.072697297,0.075434722,0.072324012,0.074128223,0.057548138,0.041652409,0.02693875,0.022241578,0.002861853,0.001866426,8,562.1,593.42,31.32,0.040656982,0.040750303,0,0,61,585,7.703244968,14.66865227,0,30.3,57.5,0,0.000279964,0.000248857,0,2,17054,0,0.009145488,0.008243382,0,163,37151,13,0,0.001897533,0.001897533,0,388,25,15,6,32147,10,21941,22.07275401,0,16.25935378,0,45.12305896,0,16.54483325,0,0,20.5,30.7,2,0.515102498,0.484897502,6.7,0.460260678,0.431891001,0,0,32147,0.40087722,0
47081,0.056068629,0.058079875,0.062553873,0.06050158,0.066822641,0.061281451,0.061897139,0.066289045,0.070804088,0.058079875,0.076057957,0.073307885,0.066371137,0.054796207,0.040758527,0.030825432,0.017978082,0.014571276,0.003037393,0.001149284,0,612.5,612.63,0.13,0.011164471,0.039280877,0,0,9,375,7.492415249,12.22857143,0,16.8,40.3,0,8.21E-05,4.10E-05,0,0,10311,0,0.007880803,0.007265115,0,208,37443,0,0,0.002955301,0.002832164,0,149,0,0,6,24363,7,18147,21.54967987,0,11.24021816,0,42.49466445,0,24.71543751,0,0,20.2,29.3,3,0.476254977,0.523745023,5.7,0.451134918,0.473176538,0,0,24363,0.318597874,0
47083,0.050558351,0.056203215,0.060252792,0.060620935,0.05190821,0.055957786,0.054607927,0.061234507,0.064179654,0.056203215,0.070806234,0.073751381,0.071174377,0.065897656,0.051049208,0.036814333,0.024420174,0.02098417,0.002945147,0.001963431,0,200.29,206.97,6.69,0.014725733,0.017302737,0,0,35,413,5.813523833,7.109004739,0,20.9,42.1,0,0.000368143,0.000368143,0,0,4188,0,0.011780587,0.008958154,0,244,39753,0,0,0.001963431,0.001595288,0,105,0,0,23,8149,39,19230,24.24085576,0,11.00759144,0,45.28985507,0,19.46169772,0,0,19.1,27.4,0,0.5114738,0.4885262,8.9,0.47969076,0.458338446,0,0,8149,0.388391214,0
47085,0.057182244,0.058395368,0.05982906,0.057182244,0.055086849,0.052936311,0.057568238,0.062696443,0.064295561,0.058395368,0.072952854,0.075213675,0.070471464,0.064019851,0.052164323,0.03683485,0.022001654,0.019685691,0.002095396,0.001488834,0,530.98,556.7,25.72,0.012296664,0.014998621,0,0,64,563,8.818810512,11.19681513,0,16.7,34.9,0,0.00027571,0.000220568,0,0,8865,0,0.007554453,0.007278743,0,229,42837,0,0,0.002867384,0.003859939,0,183,0,0,83,18135,67,21883,27.90098391,0,13.5639544,0,43.22973606,0,15.30532563,0,0,17.6,26.3,0,0.504769782,0.495230218,6.9,0.479680176,0.467383513,0,0,18135,0.393658671,0
47087,0.043965592,0.0499609,0.057867756,0.056043097,0.051698671,0.045095143,0.052828221,0.064905726,0.068815709,0.0499609,0.073333913,0.088973847,0.079068555,0.076288122,0.056477539,0.03762273,0.022417239,0.019810583,0.000781997,0.000434443,0,308.32,319.52,11.2,0.001911547,0.003562429,0,0,0,296,11.95422535,22.5735617,0,19,37.7,0,8.69E-05,8.69E-05,0,0,5843,0,0.005908419,0.005821531,0,226,35379,0,0,0.002606656,0.002519767,0,50,0,0,10,11509,9,18452,19.61322669,0,9.478333532,0,44.81317894,0,26.09526083,0,0,23.4,35.1,0,0.498045008,0.501954992,8,0.4867495,0.489529933,0,0,11509,0.386393257,0
47089,0.050638618,0.057287754,0.068876784,0.062847483,0.056555222,0.052347859,0.053775357,0.063974455,0.068482344,0.057287754,0.07526296,0.07336589,0.065646131,0.065308039,0.053005259,0.035199098,0.021938392,0.017468069,0.002742299,0.001990984,0,274.08,314.3,40.23,0.010894065,0.014087153,0,0,27,522,7.183913761,9.029535865,0,85.7,187.6,0,0.000206612,0.000244177,0,0,23499,0,0.006198347,0.006592787,0,99,41235,0,0,0.001709241,0.002235162,0,372,0,9,23,53240,17,21603,27.58228655,0,15.10412334,0,38.39114882,0,18.92244128,0,0,17.8,25.6,0,0.50974831,0.49025169,6.5,0.487997746,0.465101427,0,0,53240,0.356761833,0
47091,0.044924285,0.047167695,0.049018508,0.055075715,0.057879978,0.063095906,0.056590017,0.073752103,0.076444195,0.047167695,0.072798654,0.069209198,0.0707235,0.076668536,0.056309591,0.039147504,0.021536736,0.02030286,0.001402131,0.001009534,0,298.47,302.72,4.25,0.002467751,0.021200224,0,0,12,490,6.748352934,10.50518568,0,30,61.1,0,0.000168256,0.000280426,0,0,8956,0,0.005832866,0.005159843,0,73,31330,0,0,0.000897364,0.001850813,0,307,0,58,43,17830,2,17273,23.41036208,0,9.250809538,0,41.58816603,0,25.75066235,0,0,26.4,35.3,4,0.463432417,0.536567583,5.8,0.452664049,0.507066741,0,0,17830,0.367694896,0
47093,0.057484202,0.059327667,0.067248806,0.092024798,0.065970345,0.066748057,0.062292278,0.06294591,0.063887584,0.059327667,0.068305696,0.066362524,0.05951157,0.051020996,0.03581241,0.024968759,0.017696821,0.018556514,0.01098324,0.011264635,0,508.22,525.87,17.65,0.047529048,0.043057759,0,0,103,566,7.901220741,10.51081072,0,383.6,850.5,1,0.000531769,0.000653632,0,0,194949,2,0.010566688,0.010564473,0,155,47199,8,2,0.001799151,0.001901073,0,308,16,8,59,451324,20,28255,29.17077209,0,34.51227523,0,26.19638996,0,10.12056272,0,0,17.7,23,3,0.513750654,0.486249346,4.8,0.442340757,0.418807774,0,0,451324,0.397200238,0
47095,0.043690602,0.041974657,0.04844245,0.09094509,0.091341077,0.082101373,0.074577614,0.077613516,0.07061774,0.041974657,0.06810982,0.06810982,0.05530623,0.052534319,0.033262936,0.022703273,0.022703273,0.01781943,0.00092397,0.000791975,0,165.78,193.89,28.11,0.073389652,0.209741288,0,0,0,502,13.22330483,23.37434095,0,15.7,47.2,0,0,0.000263992,0,0,2598,0,0.009635692,0.009239704,0,113,28524,0,0,0.002243928,0.002771911,0,323,0,0,19,7576,46,11875,19.34011934,0,8.160758161,0,44.03299403,0,28.46612847,0,0,41.9,44,0,0.360348469,0.639651531,8.8,0.274155227,0.416842661,0,0,7576,0.260031679,0
47097,0.053422928,0.064894565,0.064114939,0.070760321,0.071465696,0.06972082,0.068681319,0.063595189,0.066713692,0.064894565,0.072616573,0.06500594,0.057283932,0.049005049,0.038721414,0.02528215,0.015295515,0.01496139,0.003861004,0.003229878,0,471.99,507.58,35.59,0.162756163,0.187035937,0,0,2,471,10.87529927,15.55695803,0,23.8,58.9,0,0,0.000111375,0,0,11256,0,0.006868132,0.006088506,0,127,33595,0,0,0.002932878,0.003972379,0,290,0,0,17,26936,36,15715,21.33961447,0,10.13103747,0,43.46978558,0,25.05956249,0,0,24.8,31.7,0,0.480694981,0.519305019,9.1,0.304276804,0.318866944,0,0,26936,0.322171072,0
47099,0.069142938,0.068532093,0.06228268,0.060191711,0.058852551,0.054694108,0.056432666,0.059110986,0.066629076,0.068532093,0.069800771,0.066840523,0.060755568,0.055563387,0.045672399,0.03303261,0.021778968,0.019852457,0.00291326,0.002443379,0,617.13,617.99,0.86,0.00850484,0.010713279,0,0,57,574,5.871847472,7.842565598,0,29.5,67.8,0,7.05E-05,9.40E-05,0,0,18177,0,0.007424114,0.007870501,0,172,34614,13,0,0.001762052,0.002513861,0,311,13,0,57,42564,27,19298,24.87519915,0,11.92423438,0,42.19507878,0,21.0054877,0,0,21.8,29.2,5,0.509538577,0.490461423,6.8,0.488863829,0.466826426,0,0,42564,0.367869561,0
47101,0.057111524,0.057533322,0.061413869,0.056605365,0.05230302,0.048844272,0.057533322,0.064535178,0.059220516,0.057533322,0.071621394,0.079213768,0.07550194,0.068921883,0.050700186,0.033828244,0.02328328,0.019740172,0.004217985,0.001771554,0,282.09,282.49,0.4,0.010038805,0.012147798,0,0,26,406,7.181008902,4.784866469,0,19.4,43.1,0,0.000253079,8.44E-05,0,0,5470,0,0.006495698,0.007423654,0,195,36255,0,0,0.001855914,0.002108993,0,156,0,0,44,11854,6,17962,26.75672473,0,12.72662638,0,39.6373978,0,20.8792511,0,0,20.3,31.8,3,0.511726,0.488274,7.5,0.488864518,0.464737641,0,0,11854,0.388139025,0
47103,0.053581484,0.065583973,0.061138607,0.055478173,0.054322378,0.054974365,0.05535963,0.058738109,0.066887947,0.065583973,0.076519574,0.078238449,0.068873544,0.060397712,0.047980322,0.035888925,0.023501171,0.018759446,0.002785763,0.002252319,0,570.34,570.72,0.38,0.037341078,0.035444388,0,0,37,607,5.813424,8.434538903,0,26.7,58.5,0,0.000740894,0.000740894,0,46,15241,0,0.009305634,0.009157455,0,205,41802,13,0,0.003171028,0.00477136,0,379,60,0,8,33743,12,21686,25.93135564,0,16.34184201,0,40.05260435,0,17.674198,0,0,16.5,22.4,3,0.511394956,0.488605044,4.9,0.458050559,0.436238627,0,0,33743,0.393266752,0
47105,0.051476628,0.054879718,0.053667123,0.049110111,0.049383923,0.049462155,0.049188343,0.056659495,0.062037942,0.054879718,0.0663407,0.073694504,0.076276159,0.084236261,0.069469978,0.046763153,0.027302953,0.023215333,0.004596128,0.004107178,0,229.22,247.37,18.15,0.007216898,0.008527283,0,0,69,630,5.423852764,7.836800646,0,94.8,211.8,0,0.00088011,0.001134363,0,7,21725,0,0.006219441,0.007138666,0,105,53945,6,0,0.002112263,0.002875024,0,395,13,3,11,51130,38,28191,26.64761172,0,25.62524048,0,33.28477986,0,14.44236794,0,0,13.6,22,2,0.508820653,0.491179347,5.7,0.487795815,0.467396832,0,0,51130,0.455779386,0
